Id,MetadataComponentId,MetadataComponentName,MetadataComponentNamespace,MetadataComponentType,RefMetadataComponentId,RefMetadataComponentName,RefMetadataComponentNamespace,RefMetadataComponentType
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p0M000001LQu7QAG,COA_VersionInformation,,ApexClass
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p300000000LPhAAM,PP2Log,,ApexClass
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p300000000LesAAE,PartnerOrderReceiverUtil,,ApexClass
000000000000000AAA,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass,01p300000000LewAAE,PartnerProductCatalogDO,,ApexClass
000000000000000AAA,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass,01p0M000001LQu7QAG,COA_VersionInformation,,ApexClass
000000000000000AAA,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtSQAW,COA_PartnerOrderRequestValidator,,ApexClass,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass
000000000000000AAA,01p0M000001LQtSQAW,COA_PartnerOrderRequestValidator,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtSQAW,COA_PartnerOrderRequestValidator,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtTQAW,COA_PartnerOrderResetProcessingService,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtTQAW,COA_PartnerOrderResetProcessingService,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtTQAW,COA_PartnerOrderResetProcessingService,,ApexClass,01p300000000LeKAAU,BaseDataDML,,ApexClass
000000000000000AAA,01p0M000001LQtTQAW,COA_PartnerOrderResetProcessingService,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtYQAW,COA_PartnerOrderValidation,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtYQAW,COA_PartnerOrderValidation,,ApexClass,01p300000000LewAAE,PartnerProductCatalogDO,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001HIVCQA4,COA_OrderIncludesAdminLicenseProduct,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQtBQAW,COA_AtLeastOneAdminLicenseExists,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQtCQAW,COA_GenericOrderValidations,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQtEQAW,COA_IsContractAutoRenewal,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQtFQAW,COA_IsOneActivatedContractPerPricebook,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQtGQAW,COA_IsOverrideCorrect,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQtHQAW,COA_IsPartnerOrderStatusActivated,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQtIQAW,COA_LicensesInOrderExceeded,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQtbQAG,COA_QueueHasDifferentOrderTypes,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQu8QAG,COA_WillDerivedPriceProductStillBeActive,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001LQu9QAG,COA_WouldSameOrderTypeExistForCustomer,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001jnJzQAI,COA_QuantityOfLicensesPerPriceExceeded,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001jnQHQAY,COA_IsSubmittedInAValidTimeFrameCancel,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000001jnQIQAY,COA_IsSubmittedInAValidTimeFrameReduce,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p0M000002BxFJQA0,COA_IsSubmittedInAValidTimeFrameRenewal,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p3y000002LX3pAAG,COA_IsOrderStartDateValid,,ApexClass
000000000000000AAA,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass,01p3y000002hppyAAA,COA_ProductQuantityLimitsEnforced,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtDQAW,COA_IPartnerOrderValidatable,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtNQAW,COA_PartnerOrderQueueHandler,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtOQAW,COA_PartnerOrderQueueHelper,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtPQAW,COA_PartnerOrderRecallService,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtTQAW,COA_PartnerOrderResetProcessingService,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtXQAW,COA_PartnerOrderType,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p0M000001LQu6QAG,COA_TypeValidations,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p300000000LeiAAE,PartnerOrderDAO,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtaQAG,COA_PartnerOrderValidator,,ApexClass,01p300000000LesAAE,PartnerOrderReceiverUtil,,ApexClass
000000000000000AAA,01p0M000001LQtbQAG,COA_QueueHasDifferentOrderTypes,,ApexClass,01p0M000001LQtDQAW,COA_IPartnerOrderValidatable,,ApexClass
000000000000000AAA,01p0M000001LQtbQAG,COA_QueueHasDifferentOrderTypes,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtbQAG,COA_QueueHasDifferentOrderTypes,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtbQAG,COA_QueueHasDifferentOrderTypes,,ApexClass,01p0M000001LQtYQAW,COA_PartnerOrderValidation,,ApexClass
000000000000000AAA,01p0M000001LQtbQAG,COA_QueueHasDifferentOrderTypes,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtbQAG,COA_QueueHasDifferentOrderTypes,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p300000000LPjAAM,PartnerProductCatalogDAO,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtcQAG,COA_TestAddOnOrders,,ApexClass,01p300000000LewAAE,PartnerProductCatalogDO,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p0M000001LQtDQAW,COA_IPartnerOrderValidatable,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p300000000LPjAAM,PartnerProductCatalogDAO,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p300000000LeiAAE,PartnerOrderDAO,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtdQAG,COA_TestAtLeastOneAdminLicenseExists,,ApexClass,01p300000000LewAAE,PartnerProductCatalogDO,,ApexClass
000000000000000AAA,01p0M000001LQteQAG,COA_TestCancellationOrders,,ApexClass,01p0M000001LQtOQAW,COA_PartnerOrderQueueHelper,,ApexClass
000000000000000AAA,01p0M000001LQteQAG,COA_TestCancellationOrders,,ApexClass,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass
000000000000000AAA,01p0M000001LQteQAG,COA_TestCancellationOrders,,ApexClass,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass
000000000000000AAA,01p0M000001LQteQAG,COA_TestCancellationOrders,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQteQAG,COA_TestCancellationOrders,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQteQAG,COA_TestCancellationOrders,,ApexClass,01p300000000LeSAAU,ContractDO,,ApexClass
000000000000000AAA,01p0M000001LQteQAG,COA_TestCancellationOrders,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtfQAG,COA_TestEditingOrders,,ApexClass,01p0M000001LQtOQAW,COA_PartnerOrderQueueHelper,,ApexClass
000000000000000AAA,01p0M000001LQtfQAG,COA_TestEditingOrders,,ApexClass,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass
000000000000000AAA,01p0M000001LQtfQAG,COA_TestEditingOrders,,ApexClass,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass
000000000000000AAA,01p0M000001LQtfQAG,COA_TestEditingOrders,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtfQAG,COA_TestEditingOrders,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtfQAG,COA_TestEditingOrders,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p0M000001LQtDQAW,COA_IPartnerOrderValidatable,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p300000000LeUAAU,CustAccountDO,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtgQAG,COA_TestGenericOrderValidations,,ApexClass,01p300000000LewAAE,PartnerProductCatalogDO,,ApexClass
000000000000000AAA,01p0M000001LQthQAG,COA_TestInitialOrders,,ApexClass,01p0M000001LQtOQAW,COA_PartnerOrderQueueHelper,,ApexClass
000000000000000AAA,01p0M000001LQthQAG,COA_TestInitialOrders,,ApexClass,01p0M000001LQtQQAW,COA_PartnerOrderReceiver,,ApexClass
000000000000000AAA,01p0M000001LQthQAG,COA_TestInitialOrders,,ApexClass,01p0M000001LQtRQAW,COA_PartnerOrderRequest,,ApexClass
000000000000000AAA,01p0M000001LQthQAG,COA_TestInitialOrders,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQthQAG,COA_TestInitialOrders,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQthQAG,COA_TestInitialOrders,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtiQAG,COA_TestIsContractAutoRenewal,,ApexClass,01p0M000001LQtDQAW,COA_IPartnerOrderValidatable,,ApexClass
000000000000000AAA,01p0M000001LQtiQAG,COA_TestIsContractAutoRenewal,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtiQAG,COA_TestIsContractAutoRenewal,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtiQAG,COA_TestIsContractAutoRenewal,,ApexClass,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass
000000000000000AAA,01p0M000001LQtiQAG,COA_TestIsContractAutoRenewal,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtiQAG,COA_TestIsContractAutoRenewal,,ApexClass,01p300000000LeSAAU,ContractDO,,ApexClass
000000000000000AAA,01p0M000001LQtiQAG,COA_TestIsContractAutoRenewal,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtiQAG,COA_TestIsContractAutoRenewal,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p0M000001LQtFQAW,COA_IsOneActivatedContractPerPricebook,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p300000000LPgAAM,COATestUtility,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p300000000LeSAAU,ContractDO,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtjQAG,COA_TestIsOneActiveContractPerPricebook,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p0M000001LQtDQAW,COA_IPartnerOrderValidatable,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtkQAG,COA_TestIsOverrideCorrect,,ApexClass,01p300000000LewAAE,PartnerProductCatalogDO,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p0M000001LQtHQAW,COA_IsPartnerOrderStatusActivated,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p0M000001LQtUQAW,COA_PartnerOrderResponseCodes,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p0M000001LQtZQAW,COA_PartnerOrderValidations,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p300000000LedAAE,OrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p300000000LeiAAE,PartnerOrderDAO,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtlQAG,COA_TestIsPartnerOrderStatusActivated,,ApexClass,01p300000000LewAAE,PartnerProductCatalogDO,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p0M000001LQtIQAW,COA_LicensesInOrderExceeded,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p0M000001LQtVQAW,COA_PartnerOrderResult,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p300000000LeSAAU,ContractDO,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p300000000LedAAE,OrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p300000000LehAAE,PartnerContractTermDO,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p300000000LeiAAE,PartnerOrderDAO,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtmQAG,COA_TestLicensesInOrderExceeded,,ApexClass,01p300000000LewAAE,PartnerProductCatalogDO,,ApexClass
000000000000000AAA,01p0M000001LQtnQAG,COA_TestPartnerOrderBatchProcessor,,ApexClass,01p0M000001LQtJQAW,COA_PartnerOrderBatchProcessor,,ApexClass
000000000000000AAA,01p0M000001LQtnQAG,COA_TestPartnerOrderBatchProcessor,,ApexClass,01p0M000001LQu3QAG,COA_TestUtil,,ApexClass
000000000000000AAA,01p0M000001LQtnQAG,COA_TestPartnerOrderBatchProcessor,,ApexClass,01p300000000LeSAAU,ContractDO,,ApexClass
000000000000000AAA,01p0M000001LQtnQAG,COA_TestPartnerOrderBatchProcessor,,ApexClass,01p300000000LeZAAU,OpportunityDO,,ApexClass
000000000000000AAA,01p0M000001LQtnQAG,COA_TestPartnerOrderBatchProcessor,,ApexClass,01p300000000LedAAE,OrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtnQAG,COA_TestPartnerOrderBatchProcessor,,ApexClass,01p300000000LekAAE,PartnerOrderDO,,ApexClass
000000000000000AAA,01p0M000001LQtnQAG,COA_TestPartnerOrderBatchProcessor,,ApexClass,01p300000000LenAAE,PartnerOrderDetailDO,,ApexClass
000000000000000AAA,01p0M000001LQtoQAG,COA_TestPartnerOrderBatchProcessorUtil,,ApexClass,01p0M000001LQtJQAW,COA_PartnerOrderBatchProcessor,,ApexClass
000000000000000AAA,01p0M000001LQtoQAG,COA_TestPartnerOrderBatchProcessorUtil,,ApexClass,01p0M000001LQtKQAW,COA_PartnerOrderBatchProcessorUtil,,ApexClass
